Date,Name,Age,Position,Nationality,Club Left,League Left,Club Joined,League Joined,Market Valuation,Transfer
"Jan 8, 2019",Júnior Sornoza,24,Attacking Midfield,Ecuador,"
Fluminense ", Série A ,"
Corinthians ",,"2,50 mil. €","2,35 mil. €"
"Jan 8, 2019",Filip Stuparevic,18,Centre-Forward,Serbia,"
Vozdovac ", Super liga Srbije ,"
Watford ",,700 K €,"2,25 mil. €"
"Jan 8, 2019",Vakoun Issouf Bayo,21,Centre-Forward,Cote d'Ivoire,"
Dunajska Streda ", Fortuna Liga ,"
Celtic ",,650 K €,"2,23 mil. €"
"Jan 8, 2019",Yarden Shua,19,Centre-Forward,Israel,"
Bnei Yehuda ", Ligat ha'Al ,"
Maccabi Haifa ",,500 K €,"1,40 mil. €"
"Jan 8, 2019",Alican Özfesli,22,Central Midfield,Turkey,"
Altinordu ", 1.Lig ,"
Basaksehir ",,300 K €,"1,00 mil. €"
"Jan 8, 2019",Macnelly Torres,34,Attacking Midfield,Colombia,"
Deportivo Cali ", Liga DIMAYOR II ,"
Libertad ",,"1,00 mil. €",500 K €
"Jan 8, 2019",Christoffer Nyman,26,Centre-Forward,Sweden,"
E. Braunschweig ", 3. Liga ,"
Norrköping ",,800 K €,450 K €
"Jan 8, 2019",Ange-Freddy Plumain,23,Left Winger,France,"
Hapoel Hadera ", Ligat ha'Al ,"
B. Jerusalem ",,300 K €,450 K €
"Jan 8, 2019",Leonard Zuta,26,Left-Back,North Macedonia,"
HNK Rijeka ", 1.HNL ,"
Konyaspor ",,"1,25 mil. €",300 K €
"Jan 8, 2019",Bojan Cecaric,25,Centre-Forward,Serbia,"
Spartak ", Super liga Srbije ,"
Cracovia  ",,500 K €,150 K €
"Jan 8, 2019",Michael D'Eramo,19,Central Midfield,Italy,"
Avezzano ", Serie D - F ,"
Spezia Calcio ",,125 K €,50 K €
"Jan 8, 2019",Adam Radwanski,20,Central Midfield,Poland,"
Wisla Plock ", Ekstraklasa ,"
Widzew Lodz ",,100 K €,25 K €
"Jan 8, 2019",David Norris,37,Central Midfield,England,"
Boston United ", England		,"
Lancaster City ",,200 K €,Free transfer
"Jan 8, 2019",Daniel Fredheim Holm,33,Right Winger,Norway,"
Vålerenga ", Eliteserien ,"
KFUM Oslo ",,200 K €,Free transfer
"Jan 8, 2019",Ibou,32,Left Winger,The Gambia,"
Without Club ",,"
Titus Petange ",,200 K €,Free transfer
"Jan 8, 2019",Damián Ledesma,36,Centre-Back,Argentina,"
Central Córdoba ", Argentina		,"
Dock Sud ",,100 K €,Free transfer
"Jan 8, 2019",Erik Huseklepp,34,Left Winger,Norway,"
Asane Fotball ", PostNord-ligaen Avd. 2 ,"
Fyllingsdalen ",,100 K €,Free transfer
"Jan 8, 2019",Rexhe Bytyci,31,Centre-Forward,Austria,"
Vorwärts Steyr ", 2. Liga ,"
St. Peter/Au ",,75 K €,Free transfer
"Jan 8, 2019",Rafael Marques,35,Centre-Forward,Brazil,"
Sport Recife ", Série B ,"
São Caetano ",,900 K €,Free transfer
"Jan 8, 2019",Víctor Núnez,38,Centre-Forward,Costa Rica,"
Cibao FC ", Dominican Republic		,"
Herediano ",,75 K €,Free transfer
"Jan 8, 2019",Joackim Jörgensen,30,Centre-Back,Norway,"
Sarpsborg 08 ", Eliteserien ,"
Start ",,400 K €,Free transfer
"Jan 8, 2019",Ville Jalasto,32,Centre-Back,Finland,"
HJK Helsinki ", Veikkausliiga ,"
Kongsvinger ",,150 K €,Free transfer
"Jan 8, 2019",Jim O'Brien,31,Central Midfield,Scotland,"
Bradford ", League One ,"
Notts County ",,350 K €,Free transfer
"Jan 8, 2019",Jong-jin Park,31,Right Winger,"Korea, South","
Incheon Utd. ", K League 1 ,"
Gyeongju KHNP ",,225 K €,Free transfer
"Jan 9, 2019",Valter Birsa,32,Attacking Midfield,Slovenia,"
Chievo Verona ", Serie A ,"
Cagliari Calcio ",,"3,00 mil. €","2,50 mil. €"
"Jan 9, 2019",Ayaz Guliev,22,Central Midfield,Russia,"
Rostov ", Premier Liga ,"
Spartak Moscow ",,"3,00 mil. €","1,00 mil. €"
"Jan 9, 2019",Victor Pálsson,27,Defensive Midfield,Iceland,"
FC Zürich ", Super League ,"
SV Darmstadt 98 ",,"1,00 mil. €",300 K €
"Jan 9, 2019",Vladislav Levin,23,Central Midfield,Russia,"
FC Vysocina ", Fortuna Liga Abstiegsplayoff ,"
Bohemians 1905 ",,300 K €,78 K €
"Jan 9, 2019",Sagas Tambi,24,Defensive Midfield,Israel,"
Bnei Sakhnin ", Ligat ha'Al ,"
Bnei Yehuda ",,350 K €,35 K €
"Jan 9, 2019",Bernardo Cruz,25,Centre-Back,Spain,"
CD Lugo ", LaLiga2 ,"
Granada CF ",,800 K €,30 K €
"Jan 9, 2019",Mohamed El Beshbeshi,,Goalkeeper,Egypt,"
Jazeera SC ", Egypt		,"
Mahalla ",,25 K €,5 K €
"Jan 9, 2019",Valdo,37,Right Winger,Cape Verde,"
Peña Sport FC ", Spain		,"
CD Izarra ",,50 K €,Free transfer
"Jan 9, 2019",Shaun Harrad,34,Centre-Forward,England,"
Matlock ", England		,"
Basford United ",,150 K €,Free transfer
"Jan 9, 2019",Jay Emmanuel-Thomas,28,Centre-Forward,England,"
QPR ", Championship ,"
PTT Rayong ",,500 K €,Free transfer
"Jan 9, 2019",Nassir Maachi,33,Right Winger,Netherlands,"
DOVO ", Derde Divisie Saturday ,"
ASIL Lysi ",,250 K €,Free transfer
"Jan 9, 2019",Fabrice Begeorgi,31,Left-Back,France,"
Sant Julia ", Primera Divisió ,"
ES Fosséenne ",,200 K €,Free transfer
"Jan 9, 2019",Vasile Curileac,34,Goalkeeper,Romania,"
Poli Timisoara ", Liga 2 ,"
Olimpia SM ",,100 K €,Free transfer
"Jan 9, 2019",David Loria,37,Goalkeeper,Kazakhstan,"
Kairat Almaty ", Premier Liga ,"
Okzhetpes ",,100 K €,Free transfer
"Jan 9, 2019",Juan Albín,32,Attacking Midfield,Uruguay,"
Omonia Nikosia ", First Division ,"
Rampla Jrs ",,400 K €,Free transfer
"Jan 9, 2019",Nicolae Calancea,32,Goalkeeper,Moldova,"
CS U Craiova ", Liga 1 - Championship group ,"
D. Calarasi ",,650 K €,Free transfer
"Jan 9, 2019",Sam Hird,31,Centre-Back,England,"
Alfreton ", England		,"
Barrow ",,250 K €,Free transfer
"Jan 9, 2019",Leilei Gao,38,Attacking Midfield,China,"
UE Cornellà ", 2ª B - Grupo III ,"
FC Jumilla ",,50 K €,Free transfer
"Jan 9, 2019",Kennedy Igboananike,29,Centre-Forward,Nigeria,"
Örebro SK ", Allsvenskan ,"
Al-Hazm ",,750 K €,Free transfer
"Jan 9, 2019",Laurentiu Bus,31,Right Midfield,Romania,"
Astra Giurgiu ", Liga 1 - Championship group ,"
FC Botosani ",,400 K €,Free transfer
"Jan 9, 2019",Lucas Scaglia,31,Attacking Midfield,Argentina,"
L.A. Wolves ", United States		,"
Las Vegas ",,100 K €,Free transfer
"Jan 9, 2019",Álvaro González,34,Central Midfield,Uruguay,"
Nacional ", Primera División ,"
Defensor ",,200 K €,Free transfer
"Jan 9, 2019",Nicolò Cherubin,32,Centre-Back,Italy,"
Hellas Verona ", Serie B ,"
Padova ",,250 K €,Free transfer
"Jan 9, 2019",Joshua John,30,Left Winger,Aruba,"
Bursaspor ", Süper Lig ,"
Kaysar ",,300 K €,Free transfer
"Jan 9, 2019",Gregg Wylde,27,Left Midfield,Scotland,"
Plymouth ", League One ,"
Livingston FC ",,250 K €,Free transfer
"Jan 10, 2019",Diego Lainez,18,Left Winger,Mexico,"
América ", Liga MX Clausura ,"
Real Betis ",,"1,50 mil. €","14,00 mil. €"
"Jan 10, 2019",Fodé Ballo-Touré,22,Left-Back,France,"
LOSC Lille ", Ligue 1 ,"
Monaco ",,"7,00 mil. €","11,00 mil. €"
"Jan 10, 2019",Aleksandar Prijovic,28,Centre-Forward,Serbia,"
PAOK Salonika ", Super League 1 ,"
Ittihad ",,"6,00 mil. €","10,00 mil. €"
"Jan 10, 2019",Ibai Gómez,29,Right Winger,Spain,"
Alavés ", LaLiga ,"
Athletic ",,"5,00 mil. €","4,00 mil. €"
"Jan 10, 2019",Marcos Rocha,30,Right-Back,Brazil,"
Atlético-MG ", Série A ,"
Palmeiras ",,"3,50 mil. €","1,90 mil. €"
"Jan 10, 2019",Ryosuke Yamanaka,25,Left-Back,Japan,"
Yokohama F. M. ", J1 League ,"
Urawa Reds ",,"1,30 mil. €","1,60 mil. €"
"Jan 10, 2019",Gabriel Costa,28,Right Winger,Peru,"
Sport. Cristal ", Liga 1 Clausura ,"
Colo Colo ",,550 K €,"1,15 mil. €"
"Jan 10, 2019",Leandro Desábato,28,Defensive Midfield,Argentina,"
Vasco da Gama ", Série A ,"
Cerezo Osaka ",,900 K €,700 K €
"Jan 10, 2019",Daniele Dessena,31,Central Midfield,Italy,"
Cagliari Calcio ", Serie A ,"
Brescia ",,500 K €,600 K €
"Jan 10, 2019",Yevgen Seleznyov,33,Centre-Forward,Ukraine,"
Akhisarspor ", Süper Lig ,"
Málaga CF ",,550 K €,500 K €
"Jan 10, 2019",Marcel Bär,26,Right Winger,Germany,"
VfR Aalen ", 3. Liga ,"
E. Braunschweig ",,250 K €,300 K €
"Jan 10, 2019",Marcello Falzerano,27,Attacking Midfield,Italy,"
Venezia ", Serie B ,"
Perugia ",,"1,50 mil. €",300 K €
"Jan 10, 2019",Andrei Cristea,34,Centre-Forward,Romania,"
FC Poli Iasi ", Liga 1 - Relegation group ,"
CS U Craiova ",,300 K €,100 K €
"Jan 10, 2019",Seifeddine Jaziri,25,Centre-Forward,Tunisia,"
Stade Gabèsien ", Ligue I Pro ,"
El Mokawloon ",,400 K €,44 K €
"Jan 10, 2019",Aleksandar Vujacic,28,Centre-Forward,Montenegro,"
OFK Petrovac ", Telekom 1. CFL ,"
B. Podgorica ",,50 K €,10 K €
"Jan 10, 2019",Andrew Davies,34,Centre-Back,England,"
Hartlepool Utd. ", National League ,"
Dundee FC ",,350 K €,Free transfer
"Jan 10, 2019",Jonathan Legear,31,Right Winger,Belgium,"
Sint-Truiden ", Jupiler Pro League ,"
Adana Demirspor ",,600 K €,Free transfer
"Jan 10, 2019",Sokratis Fytanidis,34,Centre-Back,Greece,"
Without Club ",,"
EN Paralimniou ",,200 K €,Free transfer
"Jan 10, 2019",Choco,28,Right-Back,Brazil,"
Juventude ", Brazil		,"
Ituano ",,300 K €,Free transfer
"Jan 10, 2019",Jan-Michael Williams,34,Goalkeeper,Trinidad and Tobago,"
Sacachispas ", Guatemala		,"
HFX Wanderers ",,250 K €,Free transfer
"Jan 10, 2019",Muamer Salibasic,34,Left Winger,Bosnia-Herzegovina,"
Donja Mahala ", Bosnia-Herzegovina		,"
Sarawak ",,25 K €,Free transfer
"Jan 10, 2019",Ebrima Sohna,30,Defensive Midfield,The Gambia,"
Keshla ", Premyer Liqasi ,"
Mosta FC ",,200 K €,Free transfer
"Jan 10, 2019",Sebastián Abreu,42,Centre-Forward,Uruguay,"
Magallanes CF ", Chile		,"
Rio Branco AC ",,75 K €,Free transfer
"Jan 10, 2019",Bruno,33,Right-Back,Brazil,"
EC Bahia ", Série A ,"
Internacional ",,700 K €,Free transfer
"Jan 10, 2019",Nikolaos Kouskounas,30,Centre-Forward,Greece,"
Doxa Dramas ", Football League ,"
PAE Chania ",,450 K €,Free transfer
"Jan 11, 2019",Manolo Gabbiadini,27,Centre-Forward,Italy,"
Southampton ", Premier League ,"
Sampdoria ",,"10,00 mil. €","11,90 mil. €"
"Jan 11, 2019",Cesc Fàbregas,31,Central Midfield,Spain,"
Chelsea ", Premier League ,"
Monaco ",,"25,00 mil. €","9,00 mil. €"
"Jan 11, 2019",Manor Solomon,19,Right Winger,Israel,"
M. Petah Tikva ", Ligat ha'Al ,"
Shakhtar D. ",,"1,50 mil. €","6,00 mil. €"
"Jan 11, 2019",Munir El Haddadi,23,Centre-Forward,Spain,"
FC Barcelona ", LaLiga ,"
Sevilla FC ",,"12,00 mil. €","1,05 mil. €"
"Jan 11, 2019",Simon Hedlund,25,Centre-Forward,Sweden,"
Union Berlin ", 2. Bundesliga ,"
Bröndby IF ",,900 K €,650 K €
"Jan 11, 2019",Anel Sabanadzovic,19,Defensive Midfield,Bosnia-Herzegovina,"
Zeljeznicar ", Premijer Liga ,"
AEK Athens ",,300 K €,450 K €
"Jan 11, 2019",Yong-jun Heo,26,Left Winger,"Korea, South","
Jeonnam Dragons ", K League 2 ,"
Incheon Utd. ",,50 K €,393 K €
"Jan 11, 2019",Reinhold Yabo,26,Central Midfield,Germany,"
RB Salzburg ", Bundesliga ,"
Arm. Bielefeld ",,"2,00 mil. €",250 K €
"Jan 11, 2019",Sören Bertram,27,Left Winger,Germany,"
Erzgebirge Aue ", 2. Bundesliga ,"
SV Darmstadt 98 ",,450 K €,150 K €
"Jan 11, 2019",Marlon Hairston,24,Right Winger,United States,"
Colorado ", MLS ,"
Houston ",,800 K €,150 K €
"Jan 11, 2019",Kenny Prince Redondo,24,Left Midfield,Germany,"
Union Berlin ", 2. Bundesliga ,"
Greuther Fürth ",,500 K €,100 K €
"Jan 11, 2019",Dominik Baumgartner,22,Centre-Back,Austria,"
FC Wacker ", Bundesliga ,"
VfL Bochum ",,400 K €,100 K €
"Jan 11, 2019",Juliusz Letniowski,20,Attacking Midfield,Poland,"
Bytovia Bytow ", 1 Liga ,"
Lech Poznan ",,50 K €,75 K €
"Jan 11, 2019",Reda Jaadi,23,Left Winger,Belgium,"
Royal Antwerp ", Jupiler Pro League ,"
Dinamo Bukarest ",,350 K €,50 K €
"Jan 11, 2019",Christopher Kramer,29,Centre-Forward,Germany,"
Wuppertaler SV ", Regionalliga West ,"
TSV Steinbach ",,200 K €,20 K €
"Jan 11, 2019",Yigithan Güveli,20,Centre-Back,Turkey,"
Fenerbahce ", Süper Lig ,"
Y. Malatyaspor ",,300 K €,draft
"Jan 11, 2019",Júan,36,Attacking Midfield,Brazil,"
Alagoano ", Série A ,"
Tombense ",,700 K €,Free transfer
"Jan 11, 2019",Lluis Sastre,32,Central Midfield,Spain,"
SD Huesca ", LaLiga ,"
AEK Larnaca ",,400 K €,Free transfer
"Jan 11, 2019",Orhan Sam,32,Right-Back,Turkey,"
Elazigspor  ", 1.Lig ,"
BB Bodrumspor ",,50 K €,Free transfer
"Jan 11, 2019",Edcarlos,33,Centre-Back,Brazil,"
Goiás EC ", Série A ,"
EC Vitória ",,500 K €,Free transfer
"Jan 11, 2019",Bora Sevim,34,Goalkeeper,Turkey,"
BAK FK ", 2.Lig Kirmizi ,"
Batman Petrol ",,25 K €,Free transfer
"Jan 11, 2019",Benny Feilhaber,33,Central Midfield,United States,"
Los Angeles FC ", MLS ,"
Colorado ",,600 K €,Free transfer
"Jan 11, 2019",Robert Koch,32,Central Midfield,Germany,"
FCO Neugersdorf ", Regionalliga Nordost ,"
Eintr. Niesky ",,125 K €,Free transfer
"Jan 11, 2019",Andrei Enescu,31,Central Midfield,Romania,"
UTA Arad ", Liga 2 ,"
Gloria Buzau ",,125 K €,Free transfer
"Jan 11, 2019",Neneca,38,Goalkeeper,Brazil,"
Santo André ", Brazil		,"
União Rond. ",,200 K €,Free transfer
"Jan 12, 2019",Giorgian de Arrascaeta,24,Attacking Midfield,Uruguay,"
Cruzeiro ", Série A ,"
Flamengo ",,"9,00 mil. €","14,80 mil. €"
"Jan 12, 2019",Yeferson Soteldo,21,Left Winger,Venezuela,"
Huachipato FC ", Primera División ,"
Santos FC ",,"2,25 mil. €","3,05 mil. €"
"Jan 12, 2019",Damian Szymanski,23,Central Midfield,Poland,"
Wisla Plock ", Ekstraklasa ,"
Akhmat Grozny ",,"1,00 mil. €","1,50 mil. €"
"Jan 12, 2019",Mihailo Ristic,23,Left-Back,Serbia,"
Krasnodar ", Premier Liga ,"
Montpellier ",,800 K €,600 K €
"Jan 12, 2019",Per Kristian Bratveit,22,Goalkeeper,Norway,"
Haugesund ", Eliteserien ,"
Djurgarden ",,700 K €,400 K €
"Jan 12, 2019",Aslak Fonn Witry,22,Right-Back,Norway,"
Ranheim IL ", Eliteserien ,"
Djurgarden ",,400 K €,250 K €
"Jan 12, 2019",Kacper Kostorz,19,Centre-Forward,Poland,"
Podbeskidzie ", 1 Liga ,"
Legia Warszawa ",,75 K €,200 K €
"Jan 12, 2019",Plamen Iliev,27,Goalkeeper,Bulgaria,"
Astra Giurgiu ", Liga 1 - Championship group ,"
Ludogorets ",,600 K €,150 K €
"Jan 12, 2019",Baktiyar Zaynutdinov,20,Attacking Midfield,Kazakhstan,"
FC Astana ", Premier Liga ,"
Rostov ",,"1,20 mil. €",115 K €
"Jan 12, 2019",Sergiu Hanca,26,Right Winger,Romania,"
Dinamo Bukarest ", Liga 1 - Relegation group ,"
Cracovia  ",,750 K €,60 K €
"Jan 12, 2019",Artem Milevskyi,34,Centre-Forward,Ukraine,"
Kisvárda ", NB I. ,"
Dynamo Brest ",,200 K €,Free transfer
"Jan 12, 2019",Hakon Opdal,36,Goalkeeper,Norway,"
Start ", OBOS-ligaen ,"
SK Brann ",,100 K €,Free transfer
"Jan 12, 2019",Darío Cvitanich,34,Centre-Forward,Argentina,"
CA Banfield ", Superliga ,"
Racing Club ",,"1,25 mil. €",Free transfer
"Jan 12, 2019",Kamil Bednarski,33,Centre-Forward,Germany,"
Wuppertaler SV ", Regionalliga West ,"
SC Wiedenbrück ",,100 K €,Free transfer
"Jan 12, 2019",Berkan Yildirim,32,Right-Back,Turkey,"
Adanaspor ", 1.Lig ,"
Giresunspor ",,50 K €,Free transfer
"Jan 12, 2019",Rok Elsner,32,Defensive Midfield,Slovenia,"
NK Triglav ", Prva Liga ,"
Al-Nasr Salalah ",,100 K €,Free transfer
"Jan 12, 2019",Shpetim Hasani,36,Centre-Forward,Kosovo,"
Nora BK ", Sweden		,"
Karlslunds IF ",,75 K €,Free transfer
"Jan 12, 2019",Erling Knudtzon,30,Right Winger,Norway,"
Lillestrøm SK ", Eliteserien ,"
Molde FK ",,500 K €,Free transfer
"Jan 12, 2019",Marcos Díaz,32,Goalkeeper,Argentina,"
Huracán ", Superliga ,"
Boca Juniors ",,"2,00 mil. €",Free transfer
"Jan 12, 2019",Giorgi Shelia,30,Goalkeeper,Russia,"
Ufa ", Premier Liga ,"
Tambov ",,500 K €,Free transfer
"Jan 12, 2019",Adam McGurk,29,Centre-Forward,Northern Ireland,"
Nuneaton ", England		,"
Chorley FC ",,200 K €,Free transfer
"Jan 12, 2019",Christoph Schösswendter,30,Centre-Back,Austria,"
Union Berlin ", 2. Bundesliga ,"
Admira Wacker ",,250 K €,Free transfer
"Jan 12, 2019",Pablo Míguez,31,Defensive Midfield,Uruguay,"
FBC Melgar ", Liga 1 Clausura ,"
Cusco FC ",,"1,00 mil. €",Free transfer
"Jan 12, 2019",Ibrahim Arifovic,28,Left-Back,Serbia,"
TB/FCS/Royn ", Faroe Islands		,"
1.FC Novi Pazar ",,150 K €,Free transfer
"Jan 12, 2019",Lukasz Sekulski,28,Centre-Forward,Poland,"
SKA Khabarovsk ", 1.Division ,"
LKS Lodz ",,250 K €,Free transfer
"Jan 13, 2019",Vasyl Kravets,21,Left-Back,Ukraine,"
CD Lugo ", LaLiga2 ,"
CD Leganés ",,500 K €,"2,50 mil. €"
"Jan 13, 2019",Hamdi Fathi,25,Central Midfield,Egypt,"
Enppi SC ", Premier League ,"
El Ahly ",,400 K €,"1,25 mil. €"
"Jan 13, 2019",Johannes Geis,25,Defensive Midfield,Germany,"
FC Schalke 04 ", Bundesliga ,"
1. FC Köln ",,"3,00 mil. €",500 K €
"Jan 13, 2019",Kevin Tapoko,24,Defensive Midfield,France,"
Hapoel Hadera ", Ligat ha'Al ,"
H. Beer Sheva ",,200 K €,450 K €
"Jan 13, 2019",Iskandar Dzhalilov,26,Left-Back,Tajikistan,"
Botev Vratsa ", efbet Liga ,"
Istiqlol ",,300 K €,350 K €
"Jan 13, 2019",Anton Zinkovskiy,22,Left Winger,Russia,"
Chertanovo ", 1.Division ,"
KS Samara ",,900 K €,350 K €
"Jan 13, 2019",Nicolai Rapp,22,Centre-Back,Germany,"
Erzgebirge Aue ", 2. Bundesliga ,"
Union Berlin ",,900 K €,250 K €
"Jan 13, 2019",Shimelis Bekele,28,Attacking Midfield,Ethiopia,"
Petrojet ", Premier League ,"
El Makasa ",,400 K €,250 K €
"Jan 13, 2019",Danil Glebov,19,Central Midfield,Russia,"
Anzhi ", Premier Liga ,"
Rostov ",,300 K €,50 K €
"Jan 13, 2019",Ben Turgeman,30,Left-Back,Israel,"
Bnei Yehuda ", Ligat ha'Al ,"
H. Beer Sheva ",,200 K €,30 K €
"Jan 13, 2019",Mohamed Abouseria,24,Centre-Back,Egypt,"
El Gouna ", Premier League ,"
El Dakhlia ",,50 K €,20 K €
"Jan 13, 2019",Jaroslav Drobny,39,Goalkeeper,Czech Republic,"
Werder Bremen ", Bundesliga ,"
F. Düsseldorf ",,100 K €,Free transfer
"Jan 13, 2019",Aleksandr Samedov,34,Right Winger,Russia,"
Spartak Moscow ", Premier Liga ,"
KS Samara ",,800 K €,Free transfer
"Jan 13, 2019",Makhtar Thioune,34,Central Midfield,Senegal,"
Vidar ", PostNord-ligaen Avd. 1 ,"
Hinna Fotball ",,150 K €,Free transfer
"Jan 13, 2019",Jacobo Mansilla,31,Left Midfield,Argentina,"
San Luis ", Chile		,"
CA Patronato ",,400 K €,Free transfer
"Jan 13, 2019",Pantelis Rizogiannis,30,Defensive Midfield,Greece,"
Doxa Dramas ", Football League ,"
Olymp. Volou ",,350 K €,Free transfer
"Jan 13, 2019",Saber Khalifa,32,Centre-Forward,Tunisia,"
Club Africain ", Ligue I Pro ,"
Emirates Club ",,"1,00 mil. €",Free transfer
"Jan 13, 2019",Hussein Abdulghani,41,Left-Back,Saudi Arabia,"
Ohod Al-Medina ", Professional League ,"
Ahli ",,150 K €,Free transfer
"Jan 13, 2019",Antonio German,27,Centre-Forward,Grenada,"
Gokulam FC ", I-League ,"
FA Selangor ",,150 K €,Free transfer
"Jan 13, 2019",Yossi Shekel,34,Goalkeeper,Israel,"
AS Ashdod ", Israel		,"
Hapoel Azor ",,200 K €,Free transfer
"Jan 13, 2019",Oguz Özden,28,Centre-Back,Turkey,"
Gümüshanespor ", 2.Lig Beyaz ,"
Kahramanmaras ",,75 K €,Free transfer
"Jan 13, 2019",Darko Bjedov,29,Centre-Forward,Serbia,"
Vojvodina ", Super liga Srbije ,"
Atyrau ",,250 K €,Free transfer
"Jan 13, 2019",Roman Volkov,32,Centre-Forward,Belarus,"
Gomel ", Vysheyshaya Liga ,"
Gorodeya ",,100 K €,Free transfer
"Jan 13, 2019",Mohamed Bekhtaoui,34,Right-Back,Algeria,"
ES Mostaganem ", Algeria		,"
MC Saida ",,125 K €,Free transfer
"Jan 13, 2019",Jong-uh Park,29,Defensive Midfield,"Korea, South","
Suwon Bluewings ", K League 1 ,"
Busan IPark ",,800 K €,Free transfer
"Jan 14, 2019",Leonardo Balerdi,19,Centre-Back,Argentina,"
Boca Juniors ", Superliga ,"
Bor. Dortmund ",,"2,50 mil. €","15,50 mil. €"
"Jan 14, 2019",Milos Degenek,24,Centre-Back,Australia,"
Red Star ", Super liga Srbije ,"
Hilal ",,"3,25 mil. €","3,60 mil. €"
"Jan 14, 2019",Haris Hajradinovic,24,Attacking Midfield,Bosnia-Herzegovina,"
NK Osijek ", 1.HNL ,"
Kasimpasa ",,"1,45 mil. €","2,50 mil. €"
"Jan 14, 2019",Richardson,27,Defensive Midfield,Brazil,"
Ceará SC ", Série A ,"
Kashiwa Reysol ",,900 K €,"1,18 mil. €"
"Jan 14, 2019",Sang-ho Na,22,Left Midfield,"Korea, South","
Gwangju FC ", K League 2 ,"
FC Tokyo ",,100 K €,"1,17 mil. €"
"Jan 14, 2019",Ko Itakura,21,Centre-Back,Japan,"
Kawasaki Front. ", J1 League ,"
Man City ",,700 K €,"1,10 mil. €"
"Jan 14, 2019",Federico Mancuello,29,Attacking Midfield,Argentina,"
Cruzeiro ", Série A ,"
Toluca ",,"2,50 mil. €",875 K €
"Jan 14, 2019",Erik Jirka,21,Right Winger,Slovakia,"
Spartak Trnava ", Fortuna Liga ,"
Red Star ",,350 K €,750 K €
"Jan 14, 2019",Seung-kyu Han,22,Left Midfield,"Korea, South","
Ulsan Hyundai ", K League 1 ,"
Jeonbuk Motors ",,250 K €,465 K €
"Jan 14, 2019",Darwin González,23,Right Winger,Venezuela,"
Dep. La Guaira ", Torneo Clausura ,"
ES Sahel ",,350 K €,438 K €
"Jan 14, 2019",Simone Guerra,29,Centre-Forward,Italy,"
Feralpisalò ", Serie C - B ,"
LR Vicenza ",,500 K €,400 K €
"Jan 14, 2019",Roman Bezjak,29,Centre-Forward,Slovenia,"
Jagiellonia ", Ekstraklasa ,"
APOEL Nicosia ",,700 K €,300 K €
"Jan 14, 2019",Kamen Hadzhiev,27,Centre-Back,Bulgaria,"
PFC Beroe Stara Zagora ", efbet Liga ,"
Puskás AFC ",,250 K €,300 K €
"Jan 14, 2019",Sebá,26,Left Winger,Brazil,"
Olympiacos ", Super League 1 ,"
Shabab ",,"1,50 mil. €",300 K €
"Jan 14, 2019",Milos Vulic,22,Central Midfield,Serbia,"
Napredak ", Super liga Srbije ,"
Red Star ",,600 K €,200 K €
"Jan 14, 2019",Costinha,26,Attacking Midfield,Portugal,"
Vitória Setúbal ", Liga NOS ,"
Chaves ",,"1,25 mil. €",150 K €
"Jan 14, 2019",Bryn Morris,22,Defensive Midfield,England,"
Shrewsbury ", League One ,"
Portsmouth ",,250 K €,130 K €
"Jan 14, 2019",Oliver Buff,26,Attacking Midfield,Switzerland,"
Real Zaragoza ", LaLiga2 ,"
Anorthosis ",,600 K €,125 K €
"Jan 14, 2019",Dmitri Bessmertniy,22,Right Midfield,Belarus,"
FK Minsk ", Vysheyshaya Liga ,"
BATE Borisov ",,250 K €,88 K €
"Jan 14, 2019",Mohamed Merouani,21,Defensive Midfield,Algeria,"
ASO Chlef ", Algeria		,"
MC Algiers ",,200 K €,80 K €
"Jan 14, 2019",Firas Iffia,21,Left Winger,Tunisia,"
O.Beja ", Tunisia		,"
ES Sahel ",,25 K €,78 K €
"Jan 14, 2019",Kai Pröger,26,Right Winger,Germany,"
RW Essen ", Regionalliga West ,"
SC Paderborn ",,175 K €,50 K €
"Jan 14, 2019",Jobson,23,Defensive Midfield,Brazil,"
Náutico ", Brazil		,"
Red Bull ",,75 K €,35 K €
"Jan 14, 2019",Maor Gerassi,24,Left-Back,Israel,"
B TLV Bat Yam ", Liga Leumit ,"
Hapoel Raanana ",,100 K €,13 K €
"Jan 14, 2019",David Barral,35,Centre-Forward,Spain,"
Tokushima Vort. ", J2 League ,"
Racing ",,300 K €,Free transfer
"Jan 15, 2019",Juraj Kucka,31,Central Midfield,Slovakia,"
Trabzonspor ", Süper Lig ,"
Parma ",,"2,50 mil. €","5,00 mil. €"
"Jan 15, 2019",Sebastian Walukiewicz,18,Centre-Back,Poland,"
Pogon Szczecin ", Ekstraklasa ,"
Cagliari Calcio ",,200 K €,"4,00 mil. €"
"Jan 15, 2019",Marcão,22,Centre-Back,Brazil,"
Chaves ", Liga NOS ,"
Galatasaray ",,"2,00 mil. €","4,00 mil. €"
"Jan 15, 2019",Idrissa Doumbia,20,Defensive Midfield,Cote d'Ivoire,"
Akhmat Grozny ", Premier Liga ,"
Sporting CP ",,"2,00 mil. €","3,80 mil. €"
"Jan 15, 2019",Souleyman Doumbia,22,Left-Back,Cote d'Ivoire,"
Grasshoppers ", Super League ,"
Stade Rennais ",,500 K €,"3,00 mil. €"
